customer_id,cycle_start,cycle_end,billing_amount,last_payment_days_ago,plan_tier,tenure_months,monthly_usage_hours,active_days,login_count,avg_session_min,device_count,add_on_count,support_tickets,sla_breaches,promotions_redeemed,email_opens,email_clicks,last_campaign_days_ago,nps_score,region,is_autopay,is_discounted,has_family_bundle,churned_next_cycle
CUST_007862,2024-01-01,2024-01-31,59.33,0.6,Standard,35.2,74.1,16,2,9.1,2,1,2,0,0,2,1,9.6,5.6,East,True,False,False,0
CUST_007863,2024-01-01,2024-01-31,40.32,3.9,Basic,7.5,34.9,13,1,19.2,4,0,1,0,1,0,0,6.6,10.0,South,False,False,False,0
CUST_007864,2024-01-01,2024-01-31,19.57,24.0,Basic,26.0,29.4,17,0,47.4,2,0,0,0,1,3,0,3.8,7.4,East,True,False,True,0
CUST_007865,2024-01-01,2024-01-31,28.89,19.6,Basic,22.8,19.0,20,140,34.9,3,1,1,1,0,1,0,17.3,9.9,North,True,False,True,1
CUST_007866,2024-01-01,2024-01-31,48.74,2.1,Standard,7.6,41.3,21,20,31.1,2,1,0,0,0,2,0,3.6,7.8,South,True,False,True,0
CUST_007867,2024-01-01,2024-01-31,23.57,31.9,Basic,18.1,36.3,19,6,29.5,6,0,2,0,1,2,0,4.5,6.0,West,False,False,True,0
CUST_007868,2024-01-01,2024-01-31,70.48,5.7,Premium,48.2,12.1,20,29,41.1,3,0,0,0,1,1,0,7.6,4.9,South,True,False,False,0
CUST_007869,2024-01-01,2024-01-31,114.2,20.1,Premium,7.1,15.8,15,87,34.8,3,1,1,0,0,4,2,3.4,7.3,West,True,True,False,1
CUST_007870,2024-01-01,2024-01-31,46.36,10.2,Standard,4.7,38.8,12,2,6.0,2,0,0,0,3,1,0,4.7,3.1,West,False,True,False,1
CUST_007871,2024-01-01,2024-01-31,40.55,17.0,Standard,4.6,18.0,17,20,24.2,3,1,0,0,2,2,0,8.5,10.0,South,True,False,False,0
CUST_007872,2024-01-01,2024-01-31,27.08,9.4,Basic,17.7,7.6,20,25,30.0,3,0,0,0,0,2,0,29.8,4.5,South,False,True,False,0
CUST_007873,2024-01-01,2024-01-31,32.86,4.4,Basic,6.7,15.6,13,6,34.2,3,0,0,0,0,1,0,3.9,7.5,East,True,False,False,1
CUST_007874,2024-01-01,2024-01-31,88.45,2.0,Premium,2.0,21.3,15,9,20.5,2,1,1,0,2,1,1,8.6,6.2,South,False,False,False,0
CUST_007875,2024-01-01,2024-01-31,62.14,3.6,Standard,2.2,13.9,18,26,36.1,2,0,1,0,2,3,0,11.2,3.7,North,False,False,False,0
CUST_007876,2024-01-01,2024-01-31,54.12,5.1,Standard,7.9,50.0,20,52,17.4,1,1,0,0,0,1,0,11.4,5.6,South,False,False,False,0
CUST_007877,2024-01-01,2024-01-31,58.06,39.7,Standard,50.2,9.2,17,1,1.0,2,1,0,0,0,2,0,3.9,6.6,East,True,False,True,0
CUST_007878,2024-01-01,2024-01-31,36.23,2.2,Basic,7.5,22.0,15,21,1.0,2,1,0,0,2,1,0,15.5,3.1,West,True,True,True,1
CUST_007879,2024-01-01,2024-01-31,28.06,12.0,Basic,60.0,47.0,17,4,30.0,2,1,0,0,0,4,1,4.2,6.6,East,True,False,False,0
CUST_007880,2024-01-01,2024-01-31,108.44,37.6,Premium,22.9,39.1,23,9,21.6,3,2,0,0,0,4,1,11.0,10.0,North,True,False,False,1
CUST_007881,2024-01-01,2024-01-31,68.46,0.8,Standard,10.3,16.2,19,12,10.0,2,0,0,0,0,1,0,3.8,6.2,North,True,False,False,0
CUST_007882,2024-01-01,2024-01-31,22.48,24.4,Basic,60.0,33.5,19,25,43.0,4,1,0,0,0,3,0,6.3,7.3,West,False,False,False,0
CUST_007883,2024-01-01,2024-01-31,35.57,44.9,Basic,6.3,24.0,17,40,28.1,4,0,0,0,0,5,1,2.9,3.2,West,False,False,True,1
CUST_007884,2024-01-01,2024-01-31,51.15,6.6,Standard,4.2,36.3,22,8,30.9,7,1,0,0,0,1,0,12.5,7.9,West,True,True,True,0
CUST_007885,2024-01-01,2024-01-31,61.38,27.3,Standard,60.0,25.6,21,1,21.2,2,1,0,0,2,7,0,10.6,2.6,South,False,False,False,0
CUST_007886,2024-01-01,2024-01-31,105.13,10.3,Premium,51.2,29.8,17,22,23.4,7,1,1,0,0,3,1,0.5,6.9,North,True,False,False,0
CUST_007887,2024-01-01,2024-01-31,66.11,12.7,Standard,46.9,25.1,19,20,46.7,4,3,1,0,0,2,0,12.6,10.0,West,True,False,False,0
CUST_007888,2024-01-01,2024-01-31,96.11,33.0,Premium,16.8,16.2,19,2,28.9,3,1,1,0,0,6,1,0.3,5.5,South,True,False,False,1
CUST_007889,2024-01-01,2024-01-31,20.57,60.0,Basic,8.2,9.3,17,7,31.2,2,1,2,0,1,3,1,1.8,6.9,West,True,False,False,1
CUST_007890,2024-01-01,2024-01-31,43.3,4.6,Standard,21.8,50.6,20,3,4.0,2,0,0,0,0,4,1,3.1,3.7,East,True,False,True,0
CUST_007891,2024-01-01,2024-01-31,51.9,0.2,Standard,18.4,1.8,18,26,37.2,1,1,0,0,0,2,0,14.7,6.1,South,False,False,False,0
CUST_007892,2024-01-01,2024-01-31,40.79,6.9,Basic,4.1,81.2,13,12,7.7,3,2,0,0,0,3,1,2.0,6.6,South,True,False,False,0
CUST_007893,2024-01-01,2024-01-31,41.25,28.6,Standard,8.1,18.4,20,19,32.7,4,1,0,0,0,0,0,5.1,8.2,North,True,False,True,0
CUST_007894,2024-01-01,2024-01-31,39.02,11.9,Basic,6.8,50.4,14,1,31.0,4,2,0,0,0,3,1,22.6,7.1,North,True,False,False,0
CUST_007895,2024-01-01,2024-01-31,28.76,19.7,Basic,60.0,10.6,18,28,21.5,4,0,0,0,0,1,0,8.2,8.7,North,True,False,True,0
CUST_007896,2024-01-01,2024-01-31,33.7,20.3,Basic,22.8,13.5,17,6,18.5,4,0,1,0,0,5,1,3.4,8.1,North,False,False,False,0
CUST_007897,2024-01-01,2024-01-31,35.5,46.6,Basic,60.0,13.8,14,2,31.0,2,0,0,0,0,7,3,5.2,7.5,East,False,False,False,0
CUST_007898,2024-01-01,2024-01-31,61.82,14.9,Standard,7.8,47.6,22,3,30.8,3,2,0,0,1,5,0,46.7,7.1,North,True,False,False,0
CUST_007899,2024-01-01,2024-01-31,87.59,25.2,Premium,7.1,61.0,16,25,30.1,2,3,1,0,0,6,0,22.6,9.0,East,False,False,False,0
CUST_007900,2024-01-01,2024-01-31,58.9,15.9,Standard,60.0,41.4,21,9,26.8,2,2,0,0,2,3,1,8.9,8.5,North,False,True,False,0
CUST_007901,2024-01-01,2024-01-31,50.91,27.0,Standard,3.2,56.6,15,1,31.5,1,2,0,0,2,4,1,7.7,7.1,West,False,False,True,0
CUST_007902,2024-01-01,2024-01-31,59.7,45.9,Standard,12.2,22.6,16,54,13.4,3,2,0,0,1,3,0,13.4,5.7,South,True,False,False,0
CUST_007903,2024-01-01,2024-01-31,34.03,1.1,Basic,10.9,65.6,20,9,17.1,2,0,0,0,2,2,1,15.4,6.0,East,True,True,False,1
CUST_007904,2024-01-01,2024-01-31,21.55,9.6,Basic,1.0,41.5,21,23,48.6,3,1,1,0,0,4,1,17.2,9.4,East,True,False,False,0
CUST_007905,2024-01-01,2024-01-31,62.66,14.8,Standard,25.4,6.8,20,23,32.7,3,0,0,0,2,3,0,16.3,6.1,North,False,False,False,0
CUST_007906,2024-01-01,2024-01-31,49.42,14.3,Standard,8.8,20.7,18,4,33.3,2,1,0,0,0,3,0,24.0,7.9,East,False,True,True,0
CUST_007907,2024-01-01,2024-01-31,60.93,49.3,Standard,6.7,15.2,25,7,13.8,2,1,2,0,0,5,2,0.0,3.9,South,True,True,False,0
CUST_007908,2024-01-01,2024-01-31,46.86,43.2,Standard,6.9,54.3,14,1,24.6,2,0,1,0,1,2,1,2.6,7.1,East,True,False,False,0
CUST_007909,2024-01-01,2024-01-31,104.95,0.4,Premium,18.4,53.3,16,25,30.9,1,1,0,0,0,1,0,10.1,10.0,West,True,False,False,0
CUST_007910,2024-01-01,2024-01-31,29.9,5.0,Basic,5.0,13.1,14,9,10.3,4,1,0,0,0,2,1,3.5,9.7,North,True,False,False,0
CUST_007911,2024-01-01,2024-01-31,30.1,14.1,Basic,4.6,16.3,13,26,16.8,3,1,0,0,1,3,0,18.3,6.3,East,False,False,True,1
CUST_007912,2024-01-01,2024-01-31,74.19,1.8,Premium,35.0,56.6,20,14,35.8,5,2,0,0,0,2,0,4.7,8.6,North,True,False,False,0
CUST_007913,2024-01-01,2024-01-31,113.56,3.1,Premium,5.4,9.4,21,4,21.1,3,1,0,0,0,3,1,19.0,7.5,North,True,False,False,0
CUST_007914,2024-01-01,2024-01-31,24.76,10.9,Basic,18.9,30.9,15,16,31.6,1,1,0,0,1,3,1,9.1,4.7,East,True,True,False,0
CUST_007915,2024-01-01,2024-01-31,86.08,8.4,Premium,26.7,29.9,17,8,26.8,2,1,0,0,0,3,0,3.3,7.6,South,False,True,False,1
CUST_007916,2024-01-01,2024-01-31,56.11,23.3,Standard,3.9,44.6,19,2,39.7,3,0,1,0,0,4,1,15.2,8.3,North,False,False,True,1
CUST_007917,2024-01-01,2024-01-31,26.61,12.7,Basic,19.8,40.4,21,10,36.1,2,1,0,0,0,3,2,8.7,10.0,West,True,False,False,0
CUST_007918,2024-01-01,2024-01-31,54.34,10.5,Standard,9.2,37.6,18,89,24.9,4,2,0,0,1,4,1,20.0,9.8,East,False,False,False,0
CUST_007919,2024-01-01,2024-01-31,19.98,4.7,Basic,9.3,18.5,14,7,21.2,4,0,1,0,1,1,0,4.1,3.6,East,False,True,False,0
CUST_007920,2024-01-01,2024-01-31,101.55,13.4,Premium,21.3,14.6,16,21,40.6,3,1,2,0,1,3,0,11.6,3.7,North,False,False,False,0
CUST_007921,2024-01-01,2024-01-31,24.31,1.4,Basic,15.7,32.6,19,20,34.7,3,1,0,0,0,1,1,1.3,5.5,East,True,False,False,0
CUST_007922,2024-01-01,2024-01-31,45.54,6.0,Standard,21.6,23.6,17,1,16.7,3,1,1,0,0,2,0,3.6,6.4,West,False,True,False,0
CUST_007923,2024-01-01,2024-01-31,22.02,51.7,Basic,16.5,20.4,18,6,13.2,1,1,0,0,0,1,0,4.0,6.8,West,False,True,False,1
CUST_007924,2024-01-01,2024-01-31,113.68,12.8,Premium,1.0,42.1,16,2,27.6,5,2,1,0,0,2,0,12.9,5.8,West,False,False,False,0
CUST_007925,2024-01-01,2024-01-31,111.95,7.2,Premium,1.0,9.2,21,8,30.8,4,2,0,0,0,1,0,15.6,8.5,South,True,False,True,1
CUST_007926,2024-01-01,2024-01-31,77.81,15.7,Premium,6.8,3.8,16,7,36.2,4,0,0,0,1,3,2,6.6,7.0,North,True,False,True,1
CUST_007927,2024-01-01,2024-01-31,29.99,2.1,Basic,2.2,27.6,20,12,21.5,3,3,0,0,0,3,1,11.3,9.9,South,True,False,False,0
CUST_007928,2024-01-01,2024-01-31,32.03,2.4,Basic,3.0,12.3,21,38,17.4,2,1,0,0,0,4,0,44.9,9.1,West,True,False,False,1
CUST_007929,2024-01-01,2024-01-31,19.1,4.6,Basic,30.0,18.7,20,41,16.8,2,1,1,0,1,5,1,18.9,6.8,South,True,True,False,0
CUST_007930,2024-01-01,2024-01-31,72.84,20.0,Premium,6.6,19.2,15,5,6.1,7,0,1,0,2,0,0,25.5,6.0,South,True,True,False,0
CUST_007931,2024-01-01,2024-01-31,65.96,33.3,Standard,17.1,41.0,18,0,27.1,5,2,1,0,0,10,1,5.2,7.0,West,False,False,True,0
CUST_007932,2024-01-01,2024-01-31,68.94,15.4,Standard,15.2,14.1,19,18,24.6,3,1,3,0,0,4,1,4.5,7.6,West,True,True,True,0
CUST_007933,2024-01-01,2024-01-31,102.62,16.3,Premium,6.4,89.1,21,10,26.0,2,1,0,0,1,5,0,1.1,2.7,East,True,True,True,0
CUST_007934,2024-01-01,2024-01-31,79.87,3.6,Premium,39.5,49.5,18,14,27.1,2,1,0,0,0,3,1,3.7,10.0,West,True,False,True,0
CUST_007935,2024-01-01,2024-01-31,39.41,0.4,Basic,19.5,22.9,23,0,38.2,1,0,0,0,0,2,1,1.8,7.3,North,True,False,False,0
CUST_007936,2024-01-01,2024-01-31,95.04,26.0,Premium,42.0,14.7,17,40,30.7,5,1,0,1,2,5,2,37.8,6.3,North,True,False,False,0
CUST_007937,2024-01-01,2024-01-31,43.66,17.5,Standard,3.1,31.8,15,1,45.9,2,1,2,1,0,1,0,8.6,8.1,North,True,False,False,0
CUST_007938,2024-01-01,2024-01-31,37.44,15.8,Basic,1.7,21.7,19,25,27.3,3,1,0,0,3,4,0,4.1,3.5,North,True,False,False,0
CUST_007939,2024-01-01,2024-01-31,44.2,11.5,Standard,4.3,46.7,18,34,40.3,5,2,0,0,1,7,1,4.6,7.7,East,True,False,False,0
CUST_007940,2024-01-01,2024-01-31,34.97,34.7,Basic,4.0,29.1,22,12,42.3,4,0,0,0,0,5,0,21.2,8.8,South,True,False,False,0
CUST_007941,2024-01-01,2024-01-31,26.52,6.2,Basic,4.7,21.3,17,0,22.9,2,2,0,0,0,2,2,9.7,9.1,West,True,True,True,0
CUST_007942,2024-01-01,2024-01-31,44.31,20.9,Standard,14.1,50.7,16,31,29.9,4,2,0,0,1,4,1,11.8,7.2,East,True,False,False,0
CUST_007943,2024-01-01,2024-01-31,110.16,7.6,Premium,13.2,9.5,20,24,26.4,1,0,0,0,0,3,0,11.1,7.1,North,False,False,False,1
CUST_007944,2024-01-01,2024-01-31,38.3,14.9,Basic,2.4,21.1,17,28,47.0,3,2,1,0,0,3,1,8.5,10.0,North,True,False,False,0
CUST_007945,2024-01-01,2024-01-31,102.48,5.3,Premium,1.0,36.5,15,16,31.0,4,0,0,0,1,0,0,6.5,7.8,East,True,False,False,0
CUST_007946,2024-01-01,2024-01-31,42.87,23.5,Basic,6.2,9.4,12,1,28.6,2,0,0,0,1,3,1,0.3,4.7,East,False,True,False,0
CUST_007947,2024-01-01,2024-01-31,20.22,6.4,Basic,8.4,58.5,20,21,24.0,4,1,0,0,0,3,0,10.1,7.9,West,False,False,False,0
CUST_007948,2024-01-01,2024-01-31,48.97,32.0,Standard,2.2,40.1,21,17,12.8,5,3,0,0,0,3,0,5.7,5.8,West,True,False,False,0
CUST_007949,2024-01-01,2024-01-31,35.64,20.7,Basic,1.0,6.4,17,9,13.9,4,1,1,0,0,1,0,6.1,9.5,North,True,True,False,0
CUST_007950,2024-01-01,2024-01-31,103.96,25.7,Premium,1.2,13.4,17,7,18.9,5,2,1,0,0,8,1,23.7,9.1,North,True,False,False,0
CUST_007951,2024-01-01,2024-01-31,49.74,52.7,Standard,33.5,28.0,20,6,19.7,3,0,0,0,0,4,0,9.5,6.0,West,False,False,True,0
CUST_007952,2024-01-01,2024-01-31,46.68,2.6,Standard,5.4,19.8,16,10,29.1,3,0,1,0,0,1,0,9.5,7.2,West,False,False,False,0
CUST_007953,2024-01-01,2024-01-31,26.17,19.6,Basic,7.2,28.4,18,126,37.2,2,0,1,0,1,4,1,0.6,5.2,North,True,False,False,0
CUST_007954,2024-01-01,2024-01-31,70.53,60.0,Standard,13.8,40.8,20,1,34.9,2,2,0,0,0,3,0,0.1,7.6,West,False,False,True,1
CUST_007955,2024-01-01,2024-01-31,61.89,31.8,Standard,6.4,28.3,16,38,23.8,3,0,1,0,0,4,0,40.7,6.4,South,False,False,False,0
CUST_007956,2024-01-01,2024-01-31,31.71,13.2,Basic,16.5,45.3,15,21,29.9,2,1,0,0,0,0,0,3.6,5.7,South,False,False,False,0
CUST_007957,2024-01-01,2024-01-31,63.31,4.7,Standard,7.9,21.8,18,0,33.2,3,1,1,0,0,4,2,12.6,5.5,South,True,True,True,1
CUST_007958,2024-01-01,2024-01-31,53.35,5.2,Standard,10.9,15.7,17,26,25.7,3,0,0,0,0,6,0,21.3,8.8,South,True,False,False,0
CUST_007959,2024-01-01,2024-01-31,109.12,48.4,Premium,13.8,33.1,12,29,20.3,4,0,0,0,2,3,0,53.2,6.6,North,True,False,False,0
CUST_007960,2024-01-01,2024-01-31,125.08,2.5,Premium,60.0,4.9,19,16,28.2,3,1,0,0,1,3,1,1.2,8.7,East,False,True,True,1
CUST_007961,2024-01-01,2024-01-31,43.25,26.1,Standard,13.1,55.0,18,9,25.5,2,0,0,0,1,2,1,5.3,7.2,South,True,False,False,1
CUST_007962,2024-01-01,2024-01-31,33.89,9.3,Basic,42.3,2.5,16,3,26.0,3,2,0,0,2,10,1,5.8,3.9,South,False,False,False,0
CUST_007963,2024-01-01,2024-01-31,66.17,31.6,Standard,13.0,63.4,16,3,26.3,1,0,0,0,1,3,1,8.7,3.6,North,True,False,False,0
CUST_007964,2024-01-01,2024-01-31,19.46,15.7,Basic,1.0,10.9,16,5,14.0,3,0,0,0,0,5,0,19.8,10.0,North,True,False,False,1
CUST_007965,2024-01-01,2024-01-31,109.41,1.3,Premium,45.5,40.7,18,6,35.1,1,1,0,0,0,0,0,3.3,6.8,North,True,False,False,1
CUST_007966,2024-01-01,2024-01-31,69.7,30.7,Standard,10.3,50.3,16,0,20.3,4,0,1,0,1,4,1,3.2,9.5,North,True,False,True,0
CUST_007967,2024-01-01,2024-01-31,47.67,1.4,Standard,10.5,46.4,17,2,14.4,1,0,1,0,0,4,1,2.5,9.3,East,True,False,False,0
CUST_007968,2024-01-01,2024-01-31,53.47,0.8,Standard,4.3,73.7,23,38,29.4,6,0,0,0,0,4,2,6.9,6.7,South,False,False,False,1
CUST_007969,2024-01-01,2024-01-31,69.07,13.3,Standard,12.3,50.3,18,34,23.6,2,2,0,0,0,5,0,8.9,4.6,South,False,False,True,0
CUST_007970,2024-01-01,2024-01-31,24.57,43.3,Basic,17.6,20.6,20,8,33.5,1,2,0,0,1,1,0,8.3,1.1,South,True,False,False,0
CUST_007971,2024-01-01,2024-01-31,63.79,28.0,Standard,6.1,25.7,18,4,21.4,1,0,0,0,0,5,1,1.3,6.5,East,True,False,False,0
CUST_007972,2024-01-01,2024-01-31,28.95,5.3,Basic,16.9,7.7,15,15,34.3,3,0,0,0,0,2,0,15.7,7.9,East,False,False,True,1
CUST_007973,2024-01-01,2024-01-31,37.53,14.5,Basic,22.2,32.9,17,68,35.0,3,1,0,0,1,2,1,24.1,8.6,West,True,False,False,0
CUST_007974,2024-01-01,2024-01-31,42.51,10.8,Basic,5.4,18.1,15,13,36.8,1,0,1,0,0,8,0,5.4,6.3,South,True,False,False,0
CUST_007975,2024-01-01,2024-01-31,64.94,36.6,Standard,3.7,30.5,15,5,52.9,3,1,1,0,0,0,0,5.9,3.9,South,True,False,False,1
CUST_007976,2024-01-01,2024-01-31,93.8,33.6,Premium,11.8,14.6,15,2,6.7,3,1,0,0,1,3,0,0.5,7.1,East,True,True,True,0
CUST_007977,2024-01-01,2024-01-31,32.01,11.4,Basic,2.0,9.5,19,16,28.4,4,0,0,0,0,7,4,2.9,2.5,South,True,False,False,0
CUST_007978,2024-01-01,2024-01-31,27.96,13.3,Basic,11.7,15.4,17,9,26.5,1,1,0,0,1,3,1,3.3,8.1,East,True,False,False,0
CUST_007979,2024-01-01,2024-01-31,24.29,4.9,Basic,2.5,6.4,18,4,32.4,2,1,1,0,1,5,2,1.0,6.5,North,False,True,True,0
CUST_007980,2024-01-01,2024-01-31,95.5,1.5,Premium,32.3,25.6,19,14,20.1,1,1,0,0,1,5,0,22.1,8.4,East,False,False,False,0
CUST_007981,2024-01-01,2024-01-31,88.86,22.7,Premium,23.5,23.1,20,10,24.7,1,0,0,0,0,5,0,28.0,3.7,South,True,False,False,0
CUST_007982,2024-01-01,2024-01-31,67.03,0.5,Standard,23.1,7.3,18,31,15.3,6,0,0,0,1,6,0,31.9,4.7,West,True,False,False,1
CUST_007983,2024-01-01,2024-01-31,48.64,1.7,Standard,27.2,33.2,17,6,10.1,2,3,0,0,0,7,2,0.5,2.3,West,False,False,False,0
CUST_007984,2024-01-01,2024-01-31,38.96,12.4,Basic,60.0,4.4,21,18,18.4,2,1,0,0,0,2,0,12.7,3.5,West,False,True,False,0
CUST_007985,2024-01-01,2024-01-31,51.22,51.3,Standard,8.0,35.7,18,25,27.7,4,1,2,0,0,3,1,13.9,7.3,South,True,False,False,1
CUST_007986,2024-01-01,2024-01-31,28.28,4.9,Basic,11.3,49.7,19,34,9.3,4,1,1,0,1,2,0,34.3,7.3,East,True,False,True,0
CUST_007987,2024-01-01,2024-01-31,23.78,5.8,Basic,27.7,14.1,18,59,33.7,5,3,0,0,1,2,0,7.0,4.9,South,True,False,False,0
CUST_007988,2024-01-01,2024-01-31,81.63,6.8,Premium,7.8,2.1,15,5,19.6,3,2,0,0,0,4,0,0.2,3.8,South,False,False,False,0
CUST_007989,2024-01-01,2024-01-31,90.76,17.6,Premium,32.8,38.3,22,7,34.0,2,2,2,0,1,10,2,7.7,8.9,South,True,False,True,0
CUST_007990,2024-01-01,2024-01-31,47.17,12.9,Standard,31.2,10.3,17,20,28.3,3,0,1,0,2,0,0,3.3,6.9,West,True,True,True,1
CUST_007991,2024-01-01,2024-01-31,49.33,3.9,Standard,1.2,75.0,20,0,22.9,4,1,1,0,1,1,0,0.6,7.2,East,True,False,False,0
CUST_007992,2024-01-01,2024-01-31,22.27,31.6,Basic,1.0,5.4,14,2,16.5,1,0,0,0,1,5,0,10.7,10.0,North,True,False,False,1
CUST_007993,2024-01-01,2024-01-31,55.37,0.2,Standard,39.4,23.2,17,7,23.0,1,0,1,0,0,2,0,6.0,4.6,South,True,False,False,0
CUST_007994,2024-01-01,2024-01-31,112.93,16.2,Premium,60.0,84.5,19,51,35.6,3,0,1,0,0,1,0,1.8,7.9,West,True,True,False,0
CUST_007995,2024-01-01,2024-01-31,71.49,21.0,Standard,5.7,25.1,21,9,29.2,4,0,1,0,0,4,0,10.8,4.7,West,True,False,False,0
CUST_007996,2024-01-01,2024-01-31,27.98,25.5,Basic,10.3,27.8,13,31,20.4,4,0,2,0,0,5,1,7.2,3.7,North,True,False,False,0
CUST_007997,2024-01-01,2024-01-31,43.41,6.6,Standard,4.4,34.9,17,4,17.6,2,2,0,0,1,1,0,17.4,6.1,East,True,False,False,0
CUST_007998,2024-01-01,2024-01-31,93.72,12.8,Premium,5.9,14.0,15,104,39.0,2,2,1,0,1,4,1,11.5,5.6,South,True,False,False,0
CUST_007999,2024-01-01,2024-01-31,56.71,17.1,Standard,2.6,29.4,22,16,23.8,3,2,0,0,0,3,1,1.2,5.7,West,False,False,False,0
CUST_008000,2024-01-01,2024-01-31,62.96,19.2,Standard,3.0,29.5,19,34,41.2,2,3,0,0,0,3,0,3.5,6.9,West,True,True,False,1
CUST_008001,2024-01-01,2024-01-31,62.81,12.6,Standard,2.9,33.8,15,4,38.7,4,2,1,0,0,1,1,3.6,5.3,East,True,True,False,0
CUST_008002,2024-01-01,2024-01-31,52.04,10.5,Standard,5.5,23.2,13,61,24.5,5,1,1,0,1,3,0,5.8,6.0,East,False,True,False,0
CUST_008003,2024-01-01,2024-01-31,44.8,16.9,Standard,33.1,16.7,14,24,18.3,10,1,1,0,0,3,0,19.5,10.0,West,False,False,True,0
CUST_008004,2024-01-01,2024-01-31,34.88,4.0,Basic,11.8,49.3,23,0,18.6,4,0,2,0,2,1,1,26.1,7.8,West,True,False,True,0
CUST_008005,2024-01-01,2024-01-31,22.98,18.4,Basic,3.7,34.2,16,11,50.6,4,1,0,0,1,4,3,7.3,4.0,West,True,False,False,1
CUST_008006,2024-01-01,2024-01-31,29.71,0.3,Basic,24.5,7.3,17,14,48.6,3,2,0,0,0,1,0,10.7,7.1,West,True,False,False,0
CUST_008007,2024-01-01,2024-01-31,59.61,4.9,Standard,14.3,22.0,19,19,17.2,5,1,0,0,1,4,1,4.0,4.6,West,False,False,True,0
CUST_008008,2024-01-01,2024-01-31,51.19,29.1,Standard,21.7,32.5,19,43,20.9,3,1,2,0,1,3,2,16.0,6.7,East,True,False,False,0
CUST_008009,2024-01-01,2024-01-31,71.98,3.4,Standard,7.4,9.6,23,35,33.9,1,1,0,0,0,2,0,7.5,9.0,East,True,True,True,0
CUST_008010,2024-01-01,2024-01-31,38.59,6.3,Basic,21.6,25.7,17,19,39.2,1,1,1,0,0,3,1,16.4,9.0,North,True,False,True,0
CUST_008011,2024-01-01,2024-01-31,25.42,12.6,Basic,46.5,19.5,15,8,40.2,1,0,0,0,2,1,0,1.8,7.3,West,True,True,False,0
CUST_008012,2024-01-01,2024-01-31,50.58,19.0,Standard,20.3,25.6,18,20,21.3,2,1,1,0,1,4,1,1.5,4.4,West,False,False,False,0
CUST_008013,2024-01-01,2024-01-31,67.23,15.5,Standard,2.6,13.0,20,4,29.7,2,1,1,0,0,1,0,11.4,8.0,North,True,False,False,1
CUST_008014,2024-01-01,2024-01-31,27.98,7.6,Basic,6.2,5.8,17,12,1.0,6,1,0,0,1,3,0,9.4,8.9,East,True,False,True,0
CUST_008015,2024-01-01,2024-01-31,42.04,5.0,Basic,20.0,50.2,19,16,15.5,2,0,1,0,0,4,3,0.2,6.4,East,True,False,False,0
CUST_008016,2024-01-01,2024-01-31,50.45,27.1,Standard,2.2,46.3,17,36,31.7,4,1,0,0,0,3,0,7.1,6.5,North,True,False,True,0
CUST_008017,2024-01-01,2024-01-31,21.21,6.2,Basic,9.4,46.9,22,31,42.1,4,0,1,0,1,1,0,1.1,6.0,North,False,False,True,0
CUST_008018,2024-01-01,2024-01-31,37.54,11.2,Basic,13.6,17.6,18,30,14.0,1,1,2,0,1,1,1,22.6,6.7,West,True,True,False,1
CUST_008019,2024-01-01,2024-01-31,82.26,22.9,Premium,13.7,29.1,13,4,28.8,1,0,1,0,1,2,0,8.7,8.6,West,False,False,False,1
CUST_008020,2024-01-01,2024-01-31,22.87,17.3,Basic,2.5,25.1,21,3,8.2,5,2,0,0,1,3,0,7.3,4.2,East,False,False,False,0
CUST_008021,2024-01-01,2024-01-31,62.57,28.3,Standard,1.0,20.1,22,7,34.5,4,1,0,0,1,2,0,24.6,6.9,North,True,False,True,1
CUST_008022,2024-01-01,2024-01-31,18.62,10.0,Basic,5.3,46.2,19,28,18.2,3,0,1,0,0,5,1,0.8,6.1,East,True,False,False,0
CUST_008023,2024-01-01,2024-01-31,22.01,9.7,Basic,1.2,23.9,19,12,17.1,3,0,1,0,1,0,0,18.9,5.0,South,True,True,False,0
CUST_008024,2024-01-01,2024-01-31,30.11,11.1,Basic,6.8,34.5,18,28,8.9,2,0,1,0,1,6,0,3.2,5.7,South,True,False,True,0
CUST_008025,2024-01-01,2024-01-31,36.76,23.4,Basic,1.0,14.8,18,12,32.3,2,0,0,0,0,2,0,5.5,6.8,North,False,False,True,1
CUST_008026,2024-01-01,2024-01-31,26.6,60.0,Basic,34.3,14.3,19,8,19.6,2,1,1,0,0,1,0,17.2,7.7,East,True,False,False,0
CUST_008027,2024-01-01,2024-01-31,28.17,6.4,Basic,11.0,27.5,12,7,27.1,2,2,2,0,0,3,0,5.6,7.2,North,True,False,False,0
CUST_008028,2024-01-01,2024-01-31,37.7,50.0,Basic,18.5,59.0,17,0,8.5,1,1,0,0,0,4,1,17.7,5.4,West,True,False,True,0
CUST_008029,2024-01-01,2024-01-31,53.84,18.4,Standard,31.7,15.0,25,71,4.7,5,0,0,0,0,4,0,4.1,3.7,West,False,False,False,0
CUST_008030,2024-01-01,2024-01-31,104.23,30.2,Premium,29.1,36.0,19,29,14.9,5,1,1,0,0,1,0,1.7,8.1,North,True,False,True,0
CUST_008031,2024-01-01,2024-01-31,38.19,13.3,Basic,21.7,15.0,19,1,9.4,4,1,0,0,0,2,1,1.2,7.6,West,False,False,False,0
